content_id,trend_search_score,youth_preference_score,total_preference_weight
PLACE_25976,0.0,0.0,0.0
PLACE_25977,0.0,0.0,0.0
PLACE_25978,0.0,0.0,0.0
PLACE_25979,0.0,0.0,0.0
PLACE_25980,0.0,0.0,0.0
PLACE_25981,0.0,0.0,0.0
PLACE_25982,0.0,0.0,0.0
PLACE_25983,0.0,0.0,0.0
PLACE_25984,0.0,0.0,0.0
PLACE_25985,0.0,0.0,0.0
PLACE_25986,0.0,0.0,0.0
PLACE_25987,0.0,0.0,0.0
PLACE_25988,0.0,0.0,0.0
PLACE_25989,0.0,0.0,0.0
PLACE_25990,0.0,0.0,0.0
PLACE_25991,0.0,0.0,0.0
PLACE_25992,0.0,0.0,0.0
PLACE_25993,0.0,0.0,0.0
PLACE_25994,0.0,0.0,0.0
PLACE_25995,0.0,0.0,0.0
PLACE_25996,0.0,0.0,0.0
PLACE_25997,0.0,0.0,0.0
PLACE_25998,0.0,0.0,0.0
PLACE_25999,0.0,0.0,0.0
PLACE_26000,0.0,0.0,0.0
PLACE_26001,0.0,0.0,0.0
PLACE_26002,0.0,0.0,0.0
PLACE_26003,0.0,0.0,0.0
PLACE_26004,0.0,0.0,0.0
PLACE_26005,0.0,0.0,0.0
PLACE_26006,0.0,0.0,0.0
PLACE_26007,0.0,0.0,0.0
PLACE_26008,0.0,0.0,0.0
PLACE_26009,0.0,0.0,0.0
PLACE_26010,0.0,0.0,0.0
PLACE_26011,0.0,0.0,0.0
PLACE_26012,0.0,0.0,0.0
PLACE_26013,0.0,0.0,0.0
PLACE_26014,0.0,0.0,0.0
PLACE_26015,0.0,0.0,0.0
PLACE_26016,0.0,0.0,0.0
PLACE_26017,0.0,0.0,0.0
PLACE_26018,0.0,0.0,0.0
PLACE_26019,0.0,0.0,0.0
PLACE_26020,0.0,0.0,0.0
PLACE_26021,0.0,0.0,0.0
PLACE_26022,0.0,0.0,0.0
PLACE_26023,0.0,0.0,0.0
PLACE_26024,0.0,0.0,0.0
PLACE_26025,0.0,0.0,0.0
PLACE_26026,0.0,0.0,0.0
PLACE_26027,0.0,0.0,0.0
PLACE_26028,0.0,0.0,0.0
PLACE_26029,0.0,0.0,0.0
PLACE_26030,0.0,0.0,0.0
PLACE_26031,0.0,0.0,0.0
PLACE_26032,0.0,0.0,0.0
PLACE_26033,0.0,0.0,0.0
PLACE_26034,0.0,0.0,0.0
PLACE_26035,0.0,0.0,0.0
PLACE_26036,0.0,0.0,0.0
PLACE_26037,0.0,0.0,0.0
PLACE_26038,0.0,0.0,0.0
PLACE_26039,0.0,0.0,0.0
PLACE_26040,0.0,0.0,0.0
PLACE_26041,0.0,0.0,0.0
PLACE_26042,0.0,0.0,0.0
PLACE_26043,0.0,0.0,0.0
PLACE_26044,0.0,0.0,0.0
PLACE_26045,0.0,0.0,0.0
PLACE_26046,0.0,0.0,0.0
PLACE_26047,0.0,0.0,0.0
PLACE_26048,0.0,0.0,0.0
PLACE_26049,0.0,0.0,0.0
PLACE_26050,0.0,0.0,0.0
PLACE_26051,0.0,0.0,0.0
PLACE_26052,0.0,0.0,0.0
PLACE_26053,0.0,0.0,0.0
PLACE_26054,0.0,0.0,0.0
PLACE_26055,0.0,0.0,0.0
PLACE_26056,0.0,0.0,0.0
PLACE_26057,0.0,0.0,0.0
PLACE_26058,0.0,0.0,0.0
PLACE_26059,0.0,0.0,0.0
PLACE_26060,0.0,0.0,0.0
PLACE_26061,0.0,0.0,0.0
PLACE_26062,0.0,0.0,0.0
PLACE_26063,0.0,0.0,0.0
PLACE_26064,0.0,0.0,0.0
PLACE_26065,0.0,0.0,0.0
PLACE_26066,0.0,0.0,0.0
PLACE_26067,0.0,0.0,0.0
PLACE_26068,0.0,0.0,0.0
PLACE_26069,0.0,0.0,0.0
PLACE_26070,0.0,0.0,0.0
PLACE_26071,0.0,0.0,0.0
PLACE_26072,0.0,0.0,0.0
PLACE_26073,0.0,0.0,0.0
PLACE_26074,0.0,0.0,0.0
PLACE_26075,0.0,0.0,0.0
PLACE_26076,0.0,0.0,0.0
PLACE_26077,0.0,0.0,0.0
PLACE_26078,0.0,0.0,0.0
PLACE_26079,0.0,0.0,0.0
PLACE_26080,0.0,0.0,0.0
PLACE_26081,0.0,0.0,0.0
PLACE_26082,0.0,0.0,0.0
PLACE_26083,0.0,0.0,0.0
PLACE_26084,0.0,0.0,0.0
PLACE_26085,0.0,0.0,0.0
PLACE_26086,0.0,0.0,0.0
PLACE_26087,0.0,0.0,0.0
PLACE_26088,0.0,0.0,0.0
PLACE_26089,0.0,0.0,0.0
PLACE_26090,0.0,0.0,0.0
PLACE_26091,0.0,0.0,0.0
PLACE_26092,0.0,0.0,0.0
PLACE_26093,0.0,0.0,0.0
PLACE_26094,0.0,0.0,0.0
PLACE_26095,0.0,0.0,0.0
PLACE_26096,0.0,0.0,0.0
PLACE_26097,0.0,0.0,0.0
PLACE_26098,0.0,0.0,0.0
PLACE_26099,0.0,0.0,0.0
PLACE_26100,0.0,0.0,0.0
PLACE_26101,0.0,0.0,0.0
PLACE_26102,0.0,0.0,0.0
PLACE_26103,0.0,0.0,0.0
PLACE_26104,0.0,0.0,0.0
PLACE_26105,0.0,0.0,0.0
PLACE_26106,0.0,0.0,0.0
PLACE_26107,0.0,0.0,0.0
PLACE_26108,0.0,0.0,0.0
PLACE_26109,0.0,0.0,0.0
PLACE_26110,0.0,0.0,0.0
PLACE_26111,0.0,0.0,0.0
PLACE_26112,0.0,0.0,0.0
PLACE_26113,0.0,0.0,0.0
PLACE_26114,0.0,0.0,0.0
PLACE_26115,0.0,0.0,0.0
PLACE_26116,0.0,0.0,0.0
PLACE_26117,0.0,0.0,0.0
PLACE_26118,0.0,0.0,0.0
PLACE_26119,0.0,0.0,0.0
PLACE_26120,0.0,0.0,0.0
PLACE_26121,0.0,0.0,0.0
PLACE_26122,0.0,0.0,0.0
PLACE_26123,0.0,0.0,0.0
PLACE_26124,0.0,0.0,0.0
PLACE_26125,0.0,0.0,0.0
PLACE_26126,0.0,0.0,0.0
PLACE_26127,0.0,0.0,0.0
PLACE_26128,0.0,0.0,0.0
PLACE_26129,0.0,0.0,0.0
PLACE_26130,0.0,0.0,0.0
PLACE_26131,0.0,0.0,0.0
PLACE_26132,0.0,0.0,0.0
PLACE_26133,0.0,0.0,0.0
PLACE_26134,0.0,0.0,0.0
PLACE_26135,0.0,0.0,0.0
PLACE_26136,0.0,0.0,0.0
PLACE_26137,0.0,0.0,0.0
PLACE_26138,0.0,0.0,0.0
PLACE_26139,0.0,0.0,0.0
PLACE_26140,0.0,0.0,0.0
PLACE_26141,0.0,0.0,0.0
PLACE_26142,0.0,0.0,0.0
PLACE_26143,0.0,0.0,0.0
PLACE_26144,0.0,0.0,0.0
PLACE_26145,0.0,0.0,0.0
PLACE_26146,0.0,0.0,0.0
PLACE_26147,0.0,0.0,0.0
PLACE_26148,0.0,0.0,0.0
PLACE_26149,0.0,0.0,0.0
PLACE_26150,0.0,0.0,0.0
PLACE_26151,0.0,0.0,0.0
PLACE_26152,0.0,0.0,0.0
PLACE_26153,0.0,0.0,0.0
PLACE_26154,0.0,0.0,0.0
PLACE_26155,0.0,0.0,0.0
PLACE_26156,0.0,0.0,0.0
PLACE_26157,0.0,0.0,0.0
PLACE_26158,0.0,0.0,0.0
PLACE_26159,0.0,0.0,0.0
PLACE_26160,0.0,0.0,0.0
PLACE_26161,0.0,0.0,0.0
PLACE_26162,0.0,0.0,0.0
PLACE_26163,0.0,0.0,0.0
PLACE_26164,0.0,0.0,0.0
PLACE_26165,0.0,0.0,0.0
PLACE_26166,0.0,0.0,0.0
PLACE_26167,0.0,0.0,0.0
PLACE_26168,0.0,0.0,0.0
PLACE_26169,0.0,0.0,0.0
PLACE_26170,0.0,0.0,0.0
PLACE_26171,0.0,0.0,0.0
PLACE_26172,0.0,0.0,0.0
PLACE_26173,0.0,0.0,0.0
PLACE_26174,0.0,0.0,0.0
PLACE_26175,0.0,0.0,0.0
PLACE_26176,0.0,0.0,0.0
PLACE_26177,0.0,0.0,0.0
PLACE_26178,0.0,0.0,0.0
PLACE_26179,0.0,0.0,0.0
PLACE_26180,0.0,0.0,0.0
PLACE_26181,0.0,0.0,0.0
PLACE_26182,0.0,0.0,0.0
PLACE_26183,0.0,0.0,0.0
PLACE_26184,0.0,0.0,0.0
PLACE_26185,0.0,0.0,0.0
PLACE_26186,0.0,0.0,0.0
PLACE_26187,0.0,0.0,0.0
PLACE_26188,0.0,0.0,0.0
PLACE_26189,0.0,0.0,0.0
PLACE_26190,0.0,0.0,0.0
PLACE_26191,0.0,0.0,0.0
PLACE_26192,0.0,0.0,0.0
PLACE_26193,0.0,0.0,0.0
PLACE_26194,0.0,0.0,0.0
PLACE_26195,0.0,0.0,0.0
PLACE_26196,0.0,0.0,0.0
PLACE_26197,0.0,0.0,0.0
PLACE_26198,0.0,0.0,0.0
PLACE_26199,0.0,0.0,0.0
PLACE_26200,0.0,0.0,0.0
PLACE_26201,0.0,0.0,0.0
PLACE_26202,0.0,0.0,0.0
PLACE_26203,0.0,0.0,0.0
PLACE_26204,0.0,0.0,0.0
PLACE_26205,0.0,0.0,0.0
PLACE_26206,0.0,0.0,0.0
PLACE_26207,0.0,0.0,0.0
PLACE_26208,0.0,0.0,0.0
PLACE_26209,0.0,0.0,0.0
PLACE_26210,0.0,0.0,0.0
PLACE_26211,0.0,0.0,0.0
PLACE_26212,0.0,0.0,0.0
PLACE_26213,0.0,0.0,0.0
PLACE_26214,0.0,0.0,0.0
PLACE_26215,0.0,0.0,0.0
PLACE_26216,0.0,0.0,0.0
PLACE_26217,0.0,0.0,0.0
PLACE_26218,0.0,0.0,0.0
PLACE_26219,0.0,0.0,0.0
PLACE_26220,0.0,0.0,0.0
PLACE_26221,0.0,0.0,0.0
PLACE_26222,0.0,0.0,0.0
PLACE_26223,0.0,0.0,0.0
PLACE_26224,0.0,0.0,0.0
PLACE_26225,0.0,0.0,0.0
PLACE_26226,0.0,0.0,0.0
PLACE_26227,0.0,0.0,0.0
PLACE_26228,0.0,0.0,0.0
PLACE_26229,0.0,0.0,0.0
PLACE_26230,0.0,0.0,0.0
PLACE_26231,0.0,0.0,0.0
PLACE_26232,0.0,0.0,0.0
PLACE_26233,0.0,0.0,0.0
PLACE_26234,0.0,0.0,0.0
PLACE_26235,0.0,0.0,0.0
PLACE_26236,0.0,0.0,0.0
PLACE_26237,0.0,0.0,0.0
PLACE_26238,0.0,0.0,0.0
PLACE_26239,0.0,0.0,0.0
PLACE_26240,0.0,0.0,0.0
PLACE_26241,0.0,0.0,0.0
PLACE_26242,0.0,0.0,0.0
PLACE_26243,0.0,0.0,0.0
PLACE_26244,0.0,0.0,0.0
PLACE_26245,0.0,0.0,0.0
PLACE_26246,0.0,0.0,0.0
PLACE_26247,0.0,0.0,0.0
PLACE_26248,0.0,0.0,0.0
PLACE_26249,0.0,0.0,0.0
PLACE_26250,0.0,0.0,0.0
PLACE_26251,0.0,0.0,0.0
PLACE_26252,0.0,0.0,0.0
PLACE_26253,0.0,0.0,0.0
PLACE_26254,0.0,0.0,0.0
PLACE_26255,0.0,0.0,0.0
PLACE_26256,0.0,0.0,0.0
PLACE_26257,0.0,0.0,0.0
PLACE_26258,0.0,0.0,0.0
PLACE_26259,0.0,0.0,0.0
PLACE_26260,0.0,0.0,0.0
PLACE_26261,0.0,0.0,0.0
PLACE_26262,0.0,0.0,0.0
PLACE_26263,0.0,0.0,0.0
PLACE_26264,0.0,0.0,0.0
PLACE_26265,0.0,0.0,0.0
PLACE_26266,0.0,0.0,0.0
PLACE_26267,0.0,0.0,0.0
PLACE_26268,0.0,0.0,0.0
PLACE_26269,0.0,0.0,0.0
PLACE_26270,0.0,0.0,0.0
PLACE_26271,0.0,0.0,0.0
PLACE_26272,0.0,0.0,0.0
PLACE_26273,0.0,0.0,0.0
PLACE_26274,0.0,0.0,0.0
PLACE_26275,0.0,0.0,0.0
PLACE_26276,0.0,0.0,0.0
PLACE_26277,0.0,0.0,0.0
PLACE_26278,0.0,0.0,0.0
PLACE_26279,0.0,0.0,0.0
PLACE_26280,0.0,0.0,0.0
PLACE_26281,0.0,0.0,0.0
PLACE_26282,0.0,0.0,0.0
PLACE_26283,0.0,0.0,0.0
PLACE_26284,0.0,0.0,0.0
PLACE_26285,0.0,0.0,0.0
PLACE_26286,0.0,0.0,0.0
PLACE_26287,0.0,0.0,0.0
PLACE_26288,0.0,0.0,0.0
PLACE_26289,0.0,0.0,0.0
PLACE_26290,0.0,0.0,0.0
PLACE_26291,0.0,0.0,0.0
PLACE_26292,0.0,0.0,0.0
PLACE_26293,0.0,0.0,0.0
PLACE_26294,0.0,0.0,0.0
PLACE_26295,0.0,0.0,0.0
PLACE_26296,0.0,0.0,0.0
PLACE_26297,0.0,0.0,0.0
PLACE_26298,0.0,0.0,0.0
PLACE_26299,0.0,0.0,0.0
PLACE_26300,0.0,0.0,0.0
PLACE_26301,0.0,0.0,0.0
PLACE_26302,0.0,0.0,0.0
PLACE_26303,0.0,0.0,0.0
PLACE_26304,0.0,0.0,0.0
PLACE_26305,0.0,0.0,0.0
PLACE_26306,0.0,0.0,0.0
PLACE_26307,0.0,0.0,0.0
PLACE_26308,0.0,0.0,0.0
PLACE_26309,0.0,0.0,0.0
PLACE_26310,0.0,0.0,0.0
PLACE_26311,0.0,0.0,0.0
PLACE_26312,0.0,0.0,0.0
PLACE_26313,0.0,0.0,0.0
PLACE_26314,0.0,0.0,0.0
PLACE_26315,0.0,0.0,0.0
PLACE_26316,0.0,0.0,0.0
PLACE_26317,0.0,0.0,0.0
PLACE_26318,0.0,0.0,0.0
PLACE_26319,0.0,0.0,0.0
PLACE_26320,0.0,0.0,0.0
PLACE_26321,0.0,0.0,0.0
PLACE_26322,0.0,0.0,0.0
PLACE_26323,0.0,0.0,0.0
PLACE_26324,0.0,0.0,0.0
PLACE_26325,0.0,0.0,0.0
PLACE_26326,0.0,0.0,0.0
PLACE_26327,0.0,0.0,0.0
PLACE_26328,0.0,0.0,0.0
PLACE_26329,0.0,0.0,0.0
PLACE_26330,0.0,0.0,0.0
PLACE_26331,0.0,0.0,0.0
PLACE_26332,0.0,0.0,0.0
PLACE_26333,0.0,0.0,0.0
PLACE_26334,0.0,0.0,0.0
PLACE_26335,0.0,0.0,0.0
PLACE_26336,0.0,0.0,0.0
PLACE_26337,0.0,0.0,0.0
PLACE_26338,0.0,0.0,0.0
PLACE_26339,0.0,0.0,0.0
PLACE_26340,0.0,0.0,0.0
PLACE_26341,0.0,0.0,0.0
PLACE_26342,0.0,0.0,0.0
PLACE_26343,0.0,0.0,0.0
PLACE_26344,0.0,0.0,0.0
PLACE_26345,0.0,0.0,0.0
PLACE_26346,0.0,0.0,0.0
PLACE_26347,0.0,0.0,0.0
PLACE_26348,0.0,0.0,0.0
PLACE_26349,0.0,0.0,0.0
PLACE_26350,0.0,0.0,0.0
PLACE_26351,0.0,0.0,0.0
PLACE_26352,0.0,0.0,0.0
PLACE_26353,0.0,0.0,0.0
PLACE_26354,0.0,0.0,0.0
PLACE_26355,0.0,0.0,0.0
PLACE_26356,0.0,0.0,0.0
PLACE_26357,0.0,0.0,0.0
PLACE_26358,0.0,0.0,0.0
PLACE_26359,0.0,0.0,0.0
PLACE_26360,0.0,0.0,0.0
PLACE_26361,0.0,0.0,0.0
PLACE_26362,0.0,0.0,0.0
PLACE_26363,0.0,0.0,0.0
PLACE_26364,0.0,0.0,0.0
PLACE_26365,0.0,0.0,0.0
PLACE_26366,0.0,0.0,0.0
PLACE_26367,0.0,0.0,0.0
PLACE_26368,0.0,0.0,0.0
PLACE_26369,0.0,0.0,0.0
PLACE_26370,0.0,0.0,0.0
PLACE_26371,0.0,0.0,0.0
PLACE_26372,0.0,0.0,0.0
PLACE_26373,0.0,0.0,0.0
PLACE_26374,0.0,0.0,0.0
PLACE_26375,0.0,0.0,0.0
PLACE_26376,0.0,0.0,0.0
PLACE_26377,0.0,0.0,0.0
PLACE_26378,0.0,0.0,0.0
PLACE_26379,0.0,0.0,0.0
PLACE_26380,0.0,0.0,0.0
PLACE_26381,0.0,0.0,0.0
PLACE_26382,0.0,0.0,0.0
PLACE_26383,0.0,0.0,0.0
PLACE_26384,0.0,0.0,0.0
PLACE_26385,0.0,0.0,0.0
PLACE_26386,0.0,0.0,0.0
PLACE_26387,0.0,0.0,0.0
PLACE_26388,0.0,0.0,0.0
PLACE_26389,0.0,0.0,0.0
PLACE_26390,0.0,0.0,0.0
PLACE_26391,0.0,0.0,0.0
PLACE_26392,0.0,0.0,0.0
PLACE_26393,0.0,0.0,0.0
PLACE_26394,0.0,0.0,0.0
PLACE_26395,0.0,0.0,0.0
PLACE_26396,0.0,0.0,0.0
PLACE_26397,0.0,0.0,0.0
PLACE_26398,0.0,0.0,0.0
PLACE_26399,0.0,0.0,0.0
PLACE_26400,0.0,0.0,0.0
PLACE_26401,0.0,0.0,0.0
PLACE_26402,0.0,0.0,0.0
PLACE_26403,0.0,0.0,0.0
PLACE_26404,0.0,0.0,0.0
PLACE_26405,0.0,0.0,0.0
PLACE_26406,0.0,0.0,0.0
PLACE_26407,0.0,0.0,0.0
PLACE_26408,0.0,0.0,0.0
PLACE_26409,0.0,0.0,0.0
PLACE_26410,0.0,0.0,0.0
PLACE_26411,0.0,0.0,0.0
PLACE_26412,0.0,0.0,0.0
PLACE_26413,0.0,0.0,0.0
PLACE_26414,0.0,0.0,0.0
PLACE_26415,0.0,0.0,0.0
PLACE_26416,0.0,0.0,0.0
PLACE_26417,0.0,0.0,0.0
PLACE_26418,0.0,0.0,0.0
PLACE_26419,0.0,0.0,0.0
PLACE_26420,0.0,0.0,0.0
PLACE_26421,0.0,0.0,0.0
PLACE_26422,0.0,0.0,0.0
PLACE_26423,0.0,0.0,0.0
PLACE_26424,0.0,0.0,0.0
PLACE_26425,0.0,0.0,0.0
PLACE_26426,0.0,0.0,0.0
PLACE_26427,0.0,0.0,0.0
PLACE_26428,0.0,0.0,0.0
PLACE_26429,0.0,0.0,0.0
PLACE_26430,0.0,0.0,0.0
PLACE_26431,0.0,0.0,0.0
PLACE_26432,0.0,0.0,0.0
PLACE_26433,0.0,0.0,0.0
PLACE_26434,0.0,0.0,0.0
PLACE_26435,0.0,0.0,0.0
PLACE_26436,0.0,0.0,0.0
PLACE_26437,0.0,0.0,0.0
PLACE_26438,0.0,0.0,0.0
PLACE_26439,0.0,0.0,0.0
PLACE_26440,0.0,0.0,0.0
PLACE_26441,0.0,0.0,0.0
PLACE_26442,0.0,0.0,0.0
PLACE_26443,0.0,0.0,0.0
PLACE_26444,0.0,0.0,0.0
PLACE_26445,0.0,0.0,0.0
PLACE_26446,0.0,0.0,0.0
PLACE_26447,0.0,0.0,0.0
PLACE_26448,0.0,0.0,0.0
PLACE_26449,0.0,0.0,0.0
PLACE_26450,0.0,0.0,0.0
PLACE_26451,0.0,0.0,0.0
PLACE_26452,0.0,0.0,0.0
PLACE_26453,0.0,0.0,0.0
PLACE_26454,0.0,0.0,0.0
PLACE_26455,0.0,0.0,0.0
PLACE_26456,0.0,0.0,0.0
PLACE_26457,0.0,0.0,0.0
PLACE_26458,0.0,0.0,0.0
PLACE_26459,0.0,0.0,0.0
PLACE_26460,0.0,0.0,0.0
PLACE_26461,0.0,0.0,0.0
PLACE_26462,0.0,0.0,0.0
PLACE_26463,0.0,0.0,0.0
PLACE_26464,0.0,0.0,0.0
PLACE_26465,0.0,0.0,0.0
PLACE_26466,0.0,0.0,0.0
PLACE_26467,0.0,0.0,0.0
PLACE_26468,0.0,0.0,0.0
PLACE_26469,0.0,0.0,0.0
PLACE_26470,0.0,0.0,0.0
PLACE_26471,0.0,0.0,0.0
PLACE_26472,0.0,0.0,0.0
PLACE_26473,0.0,0.0,0.0
PLACE_26474,0.0,0.0,0.0
PLACE_26475,0.0,0.0,0.0
PLACE_26476,0.0,0.0,0.0
PLACE_26477,0.0,0.0,0.0
PLACE_26478,0.0,0.0,0.0
PLACE_26479,0.0,0.0,0.0
PLACE_26480,0.0,0.0,0.0
PLACE_26481,0.0,0.0,0.0
PLACE_26482,0.0,0.0,0.0
PLACE_26483,0.0,0.0,0.0
PLACE_26484,0.0,0.0,0.0
PLACE_26485,0.0,0.0,0.0
PLACE_26486,0.0,0.0,0.0
PLACE_26487,0.0,0.0,0.0
PLACE_26488,0.0,0.0,0.0
PLACE_26489,0.0,0.0,0.0
PLACE_26490,0.0,0.0,0.0
PLACE_26491,0.0,0.0,0.0
PLACE_26492,0.0,0.0,0.0
PLACE_26493,0.0,0.0,0.0
PLACE_26494,0.0,0.0,0.0
PLACE_26495,0.0,0.0,0.0
PLACE_26496,0.0,0.0,0.0
PLACE_26497,0.0,0.0,0.0
PLACE_26498,0.0,0.0,0.0
PLACE_26499,0.0,0.0,0.0
PLACE_26500,0.0,0.0,0.0
PLACE_26501,0.0,0.0,0.0
PLACE_26502,0.0,0.0,0.0
PLACE_26503,0.0,0.0,0.0
PLACE_26504,0.0,0.0,0.0
PLACE_26505,0.0,0.0,0.0
PLACE_26506,0.0,0.0,0.0
PLACE_26507,0.0,0.0,0.0
PLACE_26508,0.0,0.0,0.0
PLACE_26509,0.0,0.0,0.0
PLACE_26510,0.0,0.0,0.0
PLACE_26511,0.0,0.0,0.0
PLACE_26512,0.0,0.0,0.0
PLACE_26513,0.0,0.0,0.0
PLACE_26514,0.0,0.0,0.0
PLACE_26515,0.0,0.0,0.0
PLACE_26516,0.0,0.0,0.0
PLACE_26517,0.0,0.0,0.0
PLACE_26518,0.0,0.0,0.0
PLACE_26519,0.0,0.0,0.0
PLACE_26520,0.0,0.0,0.0
PLACE_26521,0.0,0.0,0.0
PLACE_26522,0.0,0.0,0.0
PLACE_26523,0.0,0.0,0.0
PLACE_26524,0.0,0.0,0.0
PLACE_26525,0.0,0.0,0.0
PLACE_26526,0.0,0.0,0.0
PLACE_26527,0.0,0.0,0.0
PLACE_26528,0.0,0.0,0.0
PLACE_26529,0.0,0.0,0.0
PLACE_26530,0.0,0.0,0.0
PLACE_26531,0.0,0.0,0.0
PLACE_26532,0.0,0.0,0.0
PLACE_26533,0.0,0.0,0.0
PLACE_26534,0.0,0.0,0.0
PLACE_26535,0.0,0.0,0.0
PLACE_26536,0.0,0.0,0.0
PLACE_26537,0.0,0.0,0.0
PLACE_26538,0.0,0.0,0.0
PLACE_26539,0.0,0.0,0.0
PLACE_26540,0.0,0.0,0.0
PLACE_26541,0.0,0.0,0.0
PLACE_26542,0.0,0.0,0.0
PLACE_26543,0.0,0.0,0.0
PLACE_26544,0.0,0.0,0.0
PLACE_26545,0.0,0.0,0.0
PLACE_26546,0.0,0.0,0.0
PLACE_26547,0.0,0.0,0.0
PLACE_26548,0.0,0.0,0.0
PLACE_26549,0.0,0.0,0.0
PLACE_26550,0.0,0.0,0.0
PLACE_26551,0.0,0.0,0.0
PLACE_26552,0.0,0.0,0.0
PLACE_26553,0.0,0.0,0.0
PLACE_26554,0.0,0.0,0.0
PLACE_26555,0.0,0.0,0.0
PLACE_26556,0.0,0.0,0.0
PLACE_26557,0.0,0.0,0.0
PLACE_26558,0.0,0.0,0.0
PLACE_26559,0.0,0.0,0.0
PLACE_26560,0.0,0.0,0.0
PLACE_26561,0.0,0.0,0.0
PLACE_26562,0.0,0.0,0.0
PLACE_26563,0.0,0.0,0.0
PLACE_26564,0.0,0.0,0.0
PLACE_26565,0.0,0.0,0.0
PLACE_26566,0.0,0.0,0.0
PLACE_26567,0.0,0.0,0.0
PLACE_26568,0.0,0.0,0.0
PLACE_26569,0.0,0.0,0.0
PLACE_26570,0.0,0.0,0.0
PLACE_26571,0.0,0.0,0.0
PLACE_26572,0.0,0.0,0.0
PLACE_26573,0.0,0.0,0.0
PLACE_26574,0.0,0.0,0.0
PLACE_26575,0.0,0.0,0.0
PLACE_26576,0.0,0.0,0.0
PLACE_26577,0.0,0.0,0.0
PLACE_26578,0.0,0.0,0.0
PLACE_26579,0.0,0.0,0.0
PLACE_26580,0.0,0.0,0.0
PLACE_26581,0.0,0.0,0.0
PLACE_26582,0.0,0.0,0.0
PLACE_26583,0.0,0.0,0.0
PLACE_26584,0.0,0.0,0.0
PLACE_26585,0.0,0.0,0.0
PLACE_26586,0.0,0.0,0.0
PLACE_26587,0.0,0.0,0.0
PLACE_26588,0.0,0.0,0.0
PLACE_26589,0.0,0.0,0.0
PLACE_26590,0.0,0.0,0.0
PLACE_26591,0.0,0.0,0.0
PLACE_26592,0.0,0.0,0.0
PLACE_26593,0.0,0.0,0.0
PLACE_26594,0.0,0.0,0.0
PLACE_26595,0.0,0.0,0.0
PLACE_26596,0.0,0.0,0.0
PLACE_26597,0.0,0.0,0.0
PLACE_26598,0.0,0.0,0.0
PLACE_26599,0.0,0.0,0.0
PLACE_26600,0.0,0.0,0.0
PLACE_26601,0.0,0.0,0.0
PLACE_26602,0.0,0.0,0.0
PLACE_26603,0.0,0.0,0.0
PLACE_26604,0.0,0.0,0.0
PLACE_26605,0.0,0.0,0.0
PLACE_26606,0.0,0.0,0.0
PLACE_26607,0.0,0.0,0.0
PLACE_26608,0.0,0.0,0.0
PLACE_26609,0.0,0.0,0.0
PLACE_26610,0.0,0.0,0.0
PLACE_26611,0.0,0.0,0.0
PLACE_26612,0.0,0.0,0.0
PLACE_26613,0.0,0.0,0.0
PLACE_26614,0.0,0.0,0.0
PLACE_26615,0.0,0.0,0.0
PLACE_26616,0.0,0.0,0.0
PLACE_26617,0.0,0.0,0.0
PLACE_26618,0.0,0.0,0.0
PLACE_26619,0.0,0.0,0.0
PLACE_26620,0.0,0.0,0.0
PLACE_26621,0.0,0.0,0.0
PLACE_26622,0.0,0.0,0.0
PLACE_26623,0.0,0.0,0.0
PLACE_26624,0.0,0.0,0.0
PLACE_26625,0.0,0.0,0.0
PLACE_26626,0.0,0.0,0.0
PLACE_26627,0.0,0.0,0.0
PLACE_26628,0.0,0.0,0.0
PLACE_26629,0.0,0.0,0.0
PLACE_26630,0.0,0.0,0.0
PLACE_26631,0.0,0.0,0.0
PLACE_26632,0.0,0.0,0.0
PLACE_26633,0.0,0.0,0.0
PLACE_26634,0.0,0.0,0.0
PLACE_26635,0.0,0.0,0.0
PLACE_26636,0.0,0.0,0.0
PLACE_26637,0.0,0.0,0.0
PLACE_26638,0.0,0.0,0.0
PLACE_26639,0.0,0.0,0.0
PLACE_26640,0.0,0.0,0.0
PLACE_26641,0.0,0.0,0.0
PLACE_26642,0.0,0.0,0.0
PLACE_26643,0.0,0.0,0.0
PLACE_26644,0.0,0.0,0.0
PLACE_26645,0.0,0.0,0.0
PLACE_26646,0.0,0.0,0.0
PLACE_26647,0.0,0.0,0.0
PLACE_26648,0.0,0.0,0.0
PLACE_26649,0.0,0.0,0.0
PLACE_26650,0.0,0.0,0.0
PLACE_26651,0.0,0.0,0.0
PLACE_26652,0.0,0.0,0.0
PLACE_26653,0.0,0.0,0.0
PLACE_26654,0.0,0.0,0.0
PLACE_26655,0.0,0.0,0.0
PLACE_26656,0.0,0.0,0.0
PLACE_26657,0.0,0.0,0.0
PLACE_26658,0.0,0.0,0.0
PLACE_26659,0.0,0.0,0.0
PLACE_26660,0.0,0.0,0.0
PLACE_26661,0.0,0.0,0.0
PLACE_26662,0.0,0.0,0.0
PLACE_26663,0.0,0.0,0.0
PLACE_26664,0.0,0.0,0.0
PLACE_26665,0.0,0.0,0.0
PLACE_26666,0.0,0.0,0.0
PLACE_26667,0.0,0.0,0.0
PLACE_26668,0.0,0.0,0.0
PLACE_26669,0.0,0.0,0.0
PLACE_26670,0.0,0.0,0.0
PLACE_26671,0.0,0.0,0.0
PLACE_26672,0.0,0.0,0.0
PLACE_26673,0.0,0.0,0.0
