content_id,source,large_category,mid_category,facility_name,is_program,program_name,sido,sigungu,address,lat,lon,price_known,price,is_free,price_raw,open_time,close_time,is_time_fixed,operating_hours_remark,closed_day,tel,homepage,description,space_type,social_mode,social_intensity_score,content_mode,last_updated
PLACE_LIB_0720,도서관,문화시설,도서관,한림미래작은도서관,False,,경상남도,김해시,"경상남도 김해시 한림면 한림로 458번길 20, 한걸음센터 2층",35.32535981,128.8004901,False,,,,09:30,18:30,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,055-346-7274,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0721,도서관,문화시설,도서관,한국작은도서관,False,,경상남도,김해시,"경상남도 김해시 분성로 155, 한국2차 관리동 지하1층(외동)",35.23075022,128.8644942,False,,,,09:00,18:00,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,055-334-5400,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0722,도서관,문화시설,도서관,하늘빛작은도서관,False,,경상남도,김해시,"경상남도 김해시 구산로5번길 65, 구지마을 동원아파트복리동 지하1층(구산동)",35.25471487,128.8690008,False,,,,09:00,18:00,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,055-314-3601,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0723,도서관,문화시설,도서관,팔판작은도서관,False,,경상남도,김해시,"경상남도 김해시 덕정로 68, 관리동 지하1층(관동동, 팔판마을부영이그린타운3차아파트)",35.17924236,128.7922295,False,,,,09:00,18:00,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,055-312-9822,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0724,도서관,문화시설,도서관,책고래작은도서관,False,,경상남도,김해시,"경상남도 김해시 장유로334번길 76, 관리동 3층(신문동, 장유e편한세상아파트)",35.19409243,128.8108585,False,,,,09:30,18:30,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,055-314-5879,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0725,도서관,문화시설,도서관,진영한빛도서관,False,,경상남도,김해시,경상남도 김해시 진영읍 김해대로 440,35.30467825,128.7369112,False,,,,09:00,22:00,True,매월마지막주 월요일+국가지정공휴일,매월마지막주 월요일+국가지정공휴일,055-330-4831,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0726,도서관,문화시설,도서관,진례작은도서관,False,,경상남도,김해시,경상남도 김해시 진례면 송현로 21-1,35.24884611,128.7507032,False,,,,09:00,18:00,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,055-345-4277,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0727,도서관,문화시설,도서관,중흥샘이깊은작은도서관,False,,경상남도,김해시,"경상남도 김해시 진영읍 장등로19번길 18, 관리동 2층(중흥s클래스2단지아파트)",35.30855712,128.7325694,False,,,,09:00,18:00,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,055-346-7181,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0728,도서관,문화시설,도서관,주촌디딤돌작은도서관,False,,경상남도,김해시,"경상남도 김해시 주촌면 서부로1637번길 15, 주촌복지관 2층",35.23813949,128.8308035,False,,,,10:00,18:00,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,055-329-0079,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0729,도서관,문화시설,도서관,젤미작은도서관,False,,경상남도,김해시,"경상남도 김해시 능동로 32, 관리동 지하1층(삼문동, 부영그린타운아파트4단지)",35.19627522,128.7983262,False,,,,09:00,18:00,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,055-313-4149,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0730,도서관,문화시설,도서관,장유도서관,False,,경상남도,김해시,경상남도 김해시 대청로176번길 7(대청동),35.19135403,128.7970325,False,,,,09:00,22:00,True,매월두번째 월요일+국가지정공휴일,매월두번째 월요일+국가지정공휴일,055-330-7461,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0731,도서관,문화시설,도서관,장유대우작은도서관,False,,경상남도,김해시,"경상남도 김해시 팔판로 71, 복리동 2층(관동동, 팔판마을5단지푸르지오아파트)",35.176762,128.7946791,False,,,,09:00,18:00,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,055-312-4489,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0732,도서관,문화시설,도서관,일동한신꿈나무작은도서관,False,,경상남도,김해시,"경상남도 김해시 분성로 14, 일동한신아파트 관리동 2층(외동)",35.2291649,128.8489262,False,,,,09:00,18:00,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,055-322-4141,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0733,도서관,문화시설,도서관,이안나누리작은도서관,False,,경상남도,김해시,"경상남도 김해시 해반천로278번길 12-27, 커뮤니티센터 1층(삼계동, 삼계이안아파트)",35.27421093,128.8677198,False,,,,09:30,18:00,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,070-8168-0648,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0734,도서관,문화시설,도서관,율하e편한작은도서관,False,,경상남도,김해시,"경상남도 김해시 율하2로 198, 휘트니스센터 1층(율하동, 율현마을율하e-편한세상)",35.17092694,128.8215754,False,,,,09:00,18:00,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,055-905-1154,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0735,도서관,문화시설,도서관,유토피아작은도서관,False,,경상남도,김해시,"경상남도 김해시 인제로 167, 관리동 2층(어방동, 대우유토피아)",35.24295841,128.8994583,False,,,,10:00,18:00,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,055-312-1300,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0736,도서관,문화시설,도서관,월산주공작은도서관,False,,경상남도,김해시,경상남도 김해시 월산로 103,35.20408651,128.8030146,False,,,,09:00,18:00,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,055-311-0261,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0737,도서관,문화시설,도서관,우리작은도서관,False,,경상남도,김해시,"경상남도 김해시 삼문로 88, 복리동 2층(삼문동, 갑오마을11단지부영그린타운아파트)",35.19109356,128.8072719,False,,,,09:00,18:00,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,055-312-3342,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0738,도서관,문화시설,도서관,안동문화의집작은도서관,False,,경상남도,김해시,경상남도 김해시 삼안로 72,35.23562795,128.9179039,False,,,,09:00,18:00,True,매주월요일+토요일+일요일+국가지정공휴일,매주월요일+토요일+일요일+국가지정공휴일,055-330-3225,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0739,도서관,문화시설,도서관,소리작은도서관,False,,경상남도,김해시,"경상남도 김해시 가락로94번길 7, 중앙상가빌딩 2층(서상동)",35.23517632,128.8820843,False,,,,09:00,18:00,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,055-314-3657,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0740,도서관,문화시설,도서관,석봉마을작은도서관,False,,경상남도,김해시,"경상남도 김해시 금관대로599번길 11-1, 대동1단지 복리동2층(무계동)",35.20250847,128.8131045,False,,,,09:00,18:00,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,070-8165-0213,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0741,도서관,문화시설,도서관,생림작은도서관,False,,경상남도,김해시,"경상남도 김해시 생림면 봉림로 34-10, 생림복지센터 1층(생림면)",35.32773042,128.8495091,False,,,,09:00,18:00,True,매주월요일+토요일+일요일+국가지정공휴일,매주월요일+토요일+일요일+국가지정공휴일,055-321-0308,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0742,도서관,문화시설,도서관,생각이크는작은도서관,False,,경상남도,김해시,"경상남도 김해시 진영읍 김해대로361번길 31, 관리동 지하1층(진영자이아파트)",35.30906213,128.7284535,False,,,,09:30,18:30,True,매주수요일+일요일+국가지정공휴일,매주수요일+일요일+국가지정공휴일,070-7774-4406,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0743,도서관,문화시설,도서관,삼계푸르지오작은도서관,False,,경상남도,김해시,"경상남도 김해시 가야로 19, 관리동 2층 (삼계동, 분성마을5단지푸르지오아파트)",35.27235791,128.862689,False,,,,10:00,18:00,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,055-339-7870,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0744,도서관,문화시설,도서관,삼계로얄작은도서관,False,,경상남도,김해시,"경상남도 김해시 가야로 58-1, 관리동 2층(삼계동, 동원로얄듀크아파트)",35.26943833,128.8668753,False,,,,09:00,18:00,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,055-311-2151,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0745,도서관,문화시설,도서관,불암동작은도서관,False,,경상남도,김해시,"경상남도 김해시 식만로 389-5, 선암마을회관 3층(불암동)",35.22241654,128.9259754,False,,,,09:00,18:00,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,055-336-7879,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0746,도서관,문화시설,도서관,분성아이파크작은도서관,False,,경상남도,김해시,"경상남도 김해시 삼계로 232, 관리동 지하1층(삼계동, 현대분성마을아이파크1차아파트)",35.26743578,128.8692348,False,,,,09:30,18:30,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,055-331-5301,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0747,도서관,문화시설,도서관,리첼작은도서관,False,,경상남도,김해시,"경상남도 김해시 덕정로 187, 주민공동시설 지하1층(관동동, 세영리첼)",35.17692556,128.8043281,False,,,,09:00,18:00,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,055-321-7764,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0748,도서관,문화시설,도서관,뜨란채작은도서관,False,,경상남도,김해시,"경상남도 김해시 우암로 36, 관리동 2층(외동)",35.23286123,128.8624359,False,,,,09:00,18:00,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,055-336-1250,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0749,도서관,문화시설,도서관,떡갈나무숲작은도서관,False,,경상남도,김해시,"경상남도 김해시 율하2로 162, 율현마을주공13단지아파트 주민공동시설 지하1층",35.16853242,128.8185189,False,,,,09:00,18:00,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,055-329-8005,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0750,도서관,문화시설,도서관,덕산작은도서관,False,,경상남도,김해시,"경상남도 김해시 함박로119번길 6, 관리동 2층(외동, 덕산아파트)",35.23413331,128.8680504,False,,,,09:00,18:00,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,070-7760-0775,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0751,도서관,문화시설,도서관,대포천작은도서관,False,,경상남도,김해시,경상남도 김해시 상동면 장척로756번길 6,35.30719964,128.9306847,False,,,,09:30,18:00,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,055-323-8766,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0752,도서관,문화시설,도서관,대동한마음작은도서관,False,,경상남도,김해시,"경상남도 김해시 함박로101번길 19, 관리동 2층(외동, 대동아파트)",35.23347835,128.864783,False,,,,09:00,18:00,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,055-326-7760,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0753,도서관,문화시설,도서관,대동푸른뜰작은도서관,False,,경상남도,김해시,"경상남도 김해시 대동면 동남로41번길 13-11, 대동복지회관 1층",35.23611167,128.9938899,False,,,,09:00,18:00,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,070-8883-4883,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0754,도서관,문화시설,도서관,내외작은도서관,False,,경상남도,김해시,"경상남도 김해시 금관대로 1255, 내외문화의집 1층 내외작은도서관(내동)",35.23751527,128.8578667,False,,,,09:00,18:00,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,055-337-0050,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0755,도서관,문화시설,도서관,김해율하도서관,False,,경상남도,김해시,경상남도 김해시 율하2로 210 (율하동),35.17260447,128.8209441,False,,,,09:00,22:00,True,매월네번째 월요일+국가지정공휴일,매월네번째 월요일+국가지정공휴일,055-340-7161,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0756,도서관,문화시설,도서관,김해어린이영어도서관,False,,경상남도,김해시,"경상남도 김해시 부곡로 57, 장유다누림센터 3층(부곡동)",35.20931007,128.7983072,False,,,,09:00,18:00,True,매월첫번째 월요일+국가지정공휴일,매월첫번째 월요일+국가지정공휴일,055-330-0491,https://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0757,도서관,문화시설,도서관,김해시 행정자료실,False,,경상남도,김해시,경상남도 김해시 김해대로 2401 (김해시청 본관2층),35.22878699,128.8898338,False,,,,09:00,18:00,True,매주토요일+일요일+국가지정공휴일,매주토요일+일요일+국가지정공휴일,055-330-4770,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0758,도서관,문화시설,도서관,김해기적의도서관,False,,경상남도,김해시,경상남도 김해시 율하1로 55(율하동),35.17567843,128.8103324,False,,,,09:00,22:00,True,매월세번째 월요일+국가지정공휴일,매월세번째 월요일+국가지정공휴일,055-330-4651,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0759,도서관,문화시설,도서관,김해글로벗도서관,False,,경상남도,김해시,"경상남도 김해시 진영읍 본산로 27-13, 3층 302호(태영빌딩)",35.30783578,128.7369295,False,,,,09:00,18:00,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,055-338-1616,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0760,도서관,문화시설,도서관,글혜윰작은도서관,False,,경상남도,김해시,"경상남도 김해시 진영읍 김해대로361번길 34, 관리동 2층(김해진영코아루아파트)",35.31136394,128.7318944,False,,,,09:00,18:00,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,055-342-0674,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0761,도서관,문화시설,도서관,U보라작은도서관,False,,경상남도,김해시,"경상남도 김해시 전하로208번길 40-12, 반도보라아파트 관리사무소 2층(전하동)",35.22355779,128.8731862,False,,,,09:30,18:30,True,매주월요일+일요일+국가지정공휴일,매주월요일+일요일+국가지정공휴일,055-324-3335,http://lib.gimhae.go.kr,,실내,1인가능,1,사고형,2026-01-28
PLACE_LIB_0762,도서관,문화시설,도서관,사북공공도서관,False,,강원특별자치도,정선군,강원특별자치도 정선군 사북읍 파랑새길 33,37.224225,128.824664,False,,,,09:00,22:00,True,매주 월요일 및 법정공휴일,매주 월요일 및 법정공휴일,033-592-5757,http://www.sbl.or.kr,,실내,1인가능,1,사고형,2026-01-31
PLACE_LIB_0763,도서관,문화시설,도서관,정선군립도서관,False,,강원특별자치도,정선군,강원특별자치도 정선군 정선읍 녹송2길 26,37.38236046,128.6728744,False,,,,09:00,22:00,True,매주 월요일 및 법정공휴일,매주 월요일 및 법정공휴일,033-563-6777,http://lib.jeongseon.go.kr,,실내,1인가능,1,사고형,2026-01-31
PLACE_LIB_0764,도서관,문화시설,도서관,하남시감일도서관,False,,경기도,하남시,경기도 하남시 감일순환로 171,37.5106812,127.1524647,False,,,,09:00,22:00,True,매주 월요일,매주 월요일,031-790-6368,,,실내,1인가능,1,사고형,2026-01-01
PLACE_LIB_0765,도서관,문화시설,도서관,하남시일가도서관,False,,경기도,하남시,경기도 하남시 미사강변남로 10,37.55861863,127.1833236,False,,,,09:00,18:00,True,매주 일요일,매주 일요일,031-5182-1046,https://www.hanamlib.go.kr/iglib/index.do,,실내,1인가능,1,사고형,2026-01-01
PLACE_LIB_0766,도서관,문화시설,도서관,하남시덕풍도서관,False,,경기도,하남시,경기도 하남시 역말로 14,37.533514,127.200579,False,,,,08:00,23:00,True,매주 일요일,매주 일요일,031-790-6959,https://www.hanamlib.go.kr/dulib/index.do,,실내,1인가능,1,사고형,2026-01-01
PLACE_LIB_0767,도서관,문화시설,도서관,하남시디지털도서관,False,,경기도,하남시,경기도 하남시 미사강변한강로 290-2,37.563065,127.197009,False,,,,08:00,23:00,True,매주 금요일,매주 금요일,031-790-6811,https://www.hanamlib.go.kr/dilib/index.do,,실내,1인가능,1,사고형,2026-01-01
PLACE_LIB_0768,도서관,문화시설,도서관,하남시세미도서관,False,,경기도,하남시,경기도 하남시 세미로1길 15,37.543444,127.194092,False,,,,09:00,22:00,True,매주 금요일,매주 금요일,031-790-6804,https://www.hanamlib.go.kr/selib/index.do,,실내,1인가능,1,사고형,2026-01-01
PLACE_LIB_0769,도서관,문화시설,도서관,하남시신장도서관,False,,경기도,하남시,경기도 하남시 하남대로 740,37.53787572,127.2143391,False,,,,08:00,23:00,True,매주 수요일,매주 수요일,031-790-6945,https://www.hanamlib.go.kr/silib/index.do,,실내,1인가능,1,사고형,2026-01-01
PLACE_LIB_0770,도서관,문화시설,도서관,하남시위례도서관,False,,경기도,하남시,경기도 하남시 위례대로 230,37.4817177153,127.148159648,False,,,,09:00,22:00,True,매주 목요일,매주 목요일,031-790-6036,https://www.hanamlib.go.kr/wilib/index.do,,실내,1인가능,1,사고형,2026-01-01
PLACE_LIB_0771,도서관,문화시설,도서관,하남시나룰도서관,False,,경기도,하남시,경기도 하남시 덕풍북로 180,37.553377,127.208438,False,,,,08:00,23:00,True,매주 월요일,매주 월요일,031-790-6887,https://www.hanamlib.go.kr/nalib/index.do,,실내,1인가능,1,사고형,2026-01-01
PLACE_LIB_0772,도서관,문화시설,도서관,하남시미사도서관,False,,경기도,하남시,경기도 하남시 아리수로 545,37.56761783,127.187303,False,,,,09:00,22:00,True,매주 화요일,매주 화요일,031-790-6884,https://www.hanamlib.go.kr/mslib/index.do,,실내,1인가능,1,사고형,2026-01-01
PLACE_LIB_0773,도서관,문화시설,도서관,숲속옹달샘도서관,False,,경기도,의왕시,"경기도 의왕시 이미로 17, 209동 1층",37.40107323,126.9883676,False,,,,09:00,18:00,True,매주월요일+매주일요일+법정공휴일,매주월요일+매주일요일+법정공휴일,070-7812-0004,http://www.uwlib.or.kr/small,,실내,1인가능,1,사고형,2025-12-19
PLACE_LIB_0774,도서관,문화시설,도서관,왕송호수작은도서관,False,,경기도,의왕시,"경기도 의왕시 왕송못동로 307, 1층",37.30710763,126.9531458,False,,,,09:00,18:00,True,매주월요일+매주일요일+법정공휴일,매주월요일+매주일요일+법정공휴일,031-345-3650,http://www.uwlib.or.kr/small,,실내,1인가능,1,사고형,2025-12-19
PLACE_LIB_0775,도서관,문화시설,도서관,청계숲고운도서관,False,,경기도,의왕시,"경기도 의왕시 덕장로 19, 3층",37.39134717,126.9950773,False,,,,09:00,18:00,True,매주월요일+매주일요일+법정공휴일,매주월요일+매주일요일+법정공휴일,031-345-2637,http://www.uwlib.or.kr/small,,실내,1인가능,1,사고형,2025-12-19
PLACE_LIB_0776,도서관,문화시설,도서관,청계참고운도서관,False,,경기도,의왕시,"경기도 의왕시 안양판교로 232, 4층",37.38873127,126.9963688,False,,,,09:00,18:00,True,매주금요일+매주토요일+법정공휴일,매주금요일+매주토요일+법정공휴일,031-345-3285,http://www.uwlib.or.kr/small,,실내,1인가능,1,사고형,2025-12-19
PLACE_LIB_0777,도서관,문화시설,도서관,내손책고운도서관,False,,경기도,의왕시,"경기도 의왕시 갈미2로 4, 4층",37.3787334,126.975456,False,,,,09:00,18:00,True,매주월요일+매주일요일+법정공휴일,매주월요일+매주일요일+법정공휴일,031-345-3225,http://www.uwlib.or.kr/small,,실내,1인가능,1,사고형,2025-12-19
PLACE_LIB_0778,도서관,문화시설,도서관,오전빛고운도서관,False,,경기도,의왕시,"경기도 의왕시 찬우물길 11, 3층",37.3536274,126.971556,False,,,,09:00,18:00,True,매주토요일+매주일요일+법정공휴일,매주토요일+매주일요일+법정공휴일,031-345-3195,http://www.uwlib.or.kr/small,,실내,1인가능,1,사고형,2025-12-19
PLACE_LIB_0779,도서관,문화시설,도서관,부곡글고운도서관,False,,경기도,의왕시,"경기도 의왕시 부곡시장길 75, 4층",37.31873929,126.956765,False,,,,09:00,18:00,True,매주월요일+매주일요일+법정공휴일,매주월요일+매주일요일+법정공휴일,031-345-3155,http://www.uwlib.or.kr/small,,실내,1인가능,1,사고형,2025-12-19
PLACE_LIB_0780,도서관,문화시설,도서관,백운호수도서관,False,,경기도,의왕시,경기도 의왕시 백운중앙로 74,37.37004061,127.0076006,False,,,,09:00,22:00,True,매주월요일+법정공휴일+매월 첫번째 일요일,매주월요일+법정공휴일+매월 첫번째 일요일,031-345-3436,https://uwlib.or.kr/baeagun,,실내,1인가능,1,사고형,2025-12-19
PLACE_LIB_0781,도서관,문화시설,도서관,포일어울림도서관,False,,경기도,의왕시,경기도 의왕시 안양판교로 82,37.39588824,126.9826325,False,,,,09:00,22:00,True,매주월요일+법정공휴일,매주월요일+법정공휴일,031-345-3994,https://uwlib.or.kr/poil,,실내,1인가능,1,사고형,2025-12-19
PLACE_LIB_0782,도서관,문화시설,도서관,글로벌도서관,False,,경기도,의왕시,경기도 의왕시 보식골로 30-10,37.35793027,126.9713611,False,,,,09:00,20:00,True,매주금요일+법정공휴일,매주금요일+법정공휴일,031-345-3681,http://www.uwlib.or.kr/global/main.do,,실내,1인가능,1,사고형,2025-12-19
PLACE_LIB_0783,도서관,문화시설,도서관,내손도서관,False,,경기도,의왕시,경기도 의왕시 복지로 109,37.3875292,126.981612,False,,,,07:00,23:00,True,매주금요일+법정공휴일,매주금요일+법정공휴일,031-345-2651,http://www.uwlib.or.kr/naeson,,실내,1인가능,1,사고형,2025-12-19
PLACE_LIB_0784,도서관,문화시설,도서관,중앙도서관(열람실),False,,경기도,의왕시,경기도 의왕시 골우물길 49,37.3422412,126.969525,False,,,,07:00,23:00,True,"매월 셋째 월요일, 신정, 설 연휴, 추석 연휴, 선거일","매월 셋째 월요일, 신정, 설 연휴, 추석 연휴, 선거일",031-345-3656,http://www.uwlib.or.kr/jungang/main.do,,실내,1인가능,1,사고형,2025-12-19
PLACE_LIB_0785,도서관,문화시설,도서관,중앙도서관(자료실),False,,경기도,의왕시,경기도 의왕시 골우물길 49,37.3422412,126.969525,False,,,,09:00,22:00,True,매주월요일,매주월요일,031-345-3656,http://www.uwlib.or.kr/jungang/main.do,,실내,1인가능,1,사고형,2025-12-19
PLACE_LIB_0786,도서관,문화시설,도서관,운남어린이도서관,False,,광주광역시,광산구,광주광역시 광산구 목련로217번길 10(운남동),35.1732666,126.8218974,False,,,,09:00,18:00,True,월(둘째 주+넷째 주)+일요일 제외한 법정공휴일,월(둘째 주+넷째 주)+일요일 제외한 법정공휴일,062-960-8302,https://lib.gwangsan.go.kr,,실내,1인가능,1,사고형,2026-02-03
PLACE_LIB_0787,도서관,문화시설,도서관,신가도서관,False,,광주광역시,광산구,광주광역시 광산구 신가로40번길 24(신가동),35.1826649,126.8278526,False,,,,08:00,22:00,False,임시휴관(운영중단),임시휴관(운영중단),062-960-3950,https://lib.gwangsan.go.kr,,실내,1인가능,1,사고형,2026-02-03
PLACE_LIB_0788,도서관,문화시설,도서관,첨단도서관,False,,광주광역시,광산구,광주광역시 광산구 임방울대로673-12(월계동),35.21689594,126.8320336,False,,,,08:00,22:00,True,월(둘째 주+넷째 주)+일요일 제외한 법정공휴일,월(둘째 주+넷째 주)+일요일 제외한 법정공휴일,062-960-8297,https://lib.gwangsan.go.kr,,실내,1인가능,1,사고형,2026-02-03
PLACE_LIB_0789,도서관,문화시설,도서관,이야기꽃도서관,False,,광주광역시,광산구,광주광역시 광산구 선운중앙로67번길 6(선암동),35.14841258,126.7798951,False,,,,08:00,22:00,True,월(첫째 주+셋째 주)+일요일 제외한 법정공휴일,월(첫째 주+셋째 주)+일요일 제외한 법정공휴일,062-960-6818,https://lib.gwangsan.go.kr,,실내,1인가능,1,사고형,2026-02-03
PLACE_LIB_0790,도서관,문화시설,도서관,장덕도서관,False,,광주광역시,광산구,광주광역시 광산구 풍영로 179(장덕동),35.18757202,126.8133477,False,,,,08:00,22:00,True,월(첫째 주+셋째 주)+일요일 제외한 법정공휴일,월(첫째 주+셋째 주)+일요일 제외한 법정공휴일,062-960-3997,https://lib.gwangsan.go.kr,,실내,1인가능,1,사고형,2026-02-03
PLACE_LIB_0791,도서관,문화시설,도서관,전라남도교육청보성도서관,False,,전라남도,보성군,전라남도 보성군 보성읍 현충로 140,34.77114803,127.0845612,False,,,,09:00,18:00,True,월+법정공휴일+대체공휴일+특별한 사유로 관장이 지정한 날,월+법정공휴일+대체공휴일+특별한 사유로 관장이 지정한 날,061-852-3893,https://bslib.jne.go.kr/index.es?sid=a8,,실내,1인가능,1,사고형,2026-01-13
PLACE_LIB_0792,도서관,문화시설,도서관,전라남도교육청구례도서관,False,,전라남도,구례군,전라남도 구례군 구례읍 중앙초등길 14,35.20542032,127.4652896,False,,,,09:00,18:00,True,월+법정공휴일+대체공휴일+특별한 사유로 관장이 지정한 날,월+법정공휴일+대체공휴일+특별한 사유로 관장이 지정한 날,061-782-2366,https://grlib.jne.go.kr/index.es?sid=a7,,실내,1인가능,1,사고형,2026-01-13
PLACE_LIB_0793,도서관,문화시설,도서관,전라남도교육청곡성교육문화회관,False,,전라남도,곡성군,전라남도 곡성군 곡성읍 읍내7길29,35.28215738,127.2897009,False,,,,09:00,18:00,True,월+법정공휴일+대체공휴일+특별한 사유로 관장이 지정한 날,월+법정공휴일+대체공휴일+특별한 사유로 관장이 지정한 날,061-362-0671,https://gslib.jne.go.kr/index.es?sid=c1,,실내,1인가능,1,사고형,2026-01-13
